"FALSE","obs","pred"
"514",1,0.891436464088398
"515",1,0.552616279069767
"516",1,0.873241391274178
"517",1,0.965422885572141
"518",1,0.93391089108911
"519",1,0.781666666666666
"520",1,0.947571231970758
"521",1,0.883064516129032
"522",1,0.701873767258382
"523",1,0.518034188034188
"524",1,0.828421052631578
"525",1,0.751058201058201
"526",1,0.892328042328043
"527",1,0.537719298245614
"528",1,0.78052536231884
"529",1,0.550898203592815
"530",1,0.523371170173496
"531",1,0.793235294117647
"532",1,0.730940652122918
"533",1,0.905902777777778
"534",1,0.918445692883895
"535",1,0.930836034239176
"536",1,0.0766639423897492
"537",1,0.668560606060606
"538",1,0.70524861878453
"539",1,0.211928707996123
"540",1,0.939997412008282
"541",1,0.660260004992095
"542",1,0.12847619047619
"543",1,0.923368606701941
"544",1,0.68314711359404
"545",1,0.729819277108433
"546",1,0.848275415776871
"547",1,0.86050505050505
"548",1,0.864726121662537
"549",1,0.611833333333333
"550",1,0.973771929824563
"551",1,0.929693486590039
"552",1,0.391653290529695
"553",1,0.600517598343685
"554",1,0.961989795918369
"555",1,0.887837837837838
"556",1,0.716576086956521
"557",1,0.956704980842912
"558",1,0.876243093922652
"559",1,0.787830162668872
"560",1,0.408959537572255
"561",1,0.513162878787879
"562",1,0.1993773295559
"563",1,0.864578412155937
"564",1,0.857329842931937
"565",1,0.936386138613862
"566",1,0.903483992467043
"567",1,0.93298969072165
"568",1,0.790691489361701
"569",1,0.716755793226381
"570",1,0.871711711711711
"571",1,0.957051282051283
"572",1,0.800594279579786
"573",1,0.943715083798883
"574",1,0.894500000000001
"575",1,0.166216216216215
"576",1,0.548468468468468
"577",1,0.55427103403982
"578",1,0.674202127659574
"579",1,0.633712121212121
"580",1,0.735151515151515
"581",1,0.60773341884453
"582",1,0.853666666666667
"583",1,0.960277777777778
"584",1,0.836706349206348
"585",1,0.687294513765102
"586",1,0.895762711864407
"587",1,0.746111111111111
"588",1,0.684247967479675
"589",1,0.350423011844331
"590",1,0.732190476190476
"591",1,0.0781653746770024
"592",1,0.852793296089385
"593",1,0.937209458251386
"594",1,0.849911816578483
"595",1,0.671929824561403
"596",1,0.506597222222222
"597",1,0.941714285714286
"598",1,0.592141623488774
"599",1,0.623096446700507
"600",1,0.873070175438596
"601",1,0.555538856951349
"602",1,0.454932844932845
"603",1,0.709249084249084
"604",1,0.878170289855072
"605",1,0.858516483516483
"606",1,0.911414141414141
"607",1,0.987108655616944
"608",1,0.907541899441341
"609",1,0.763458110516933
"610",1,0.736918604651162
"611",1,0.0998977505112469
"612",1,0.737654063791358
"613",1,0.850421980495123
"614",1,0.342216117216117
"615",1,0.89340530438586
"616",1,0.964761904761905
"617",1,0.968971631205675
"618",1,0.620990990990991
"619",1,0.429326047358834
"620",1,0.813972055888223
"621",1,0.479891304347826
"622",1,0.752006980802792
"623",1,0.587078651685393
"624",1,0.655742264003133
"625",1,0.446448087431694
"626",1,0.781437172570177
"627",1,0.925803212851405
"628",1,0.889607843137254
"629",1,0.901217228464419
"630",1,0.915585585585586
"631",1,0.285319516407599
"632",1,0.76447619047619
"633",1,0.950680272108845
"634",1,0.849999999999999
"635",1,0.733063063063063
"636",1,0.895282126734841
"637",1,0.757044673539518
"638",1,0.616734693877551
"639",1,0.907090239410682
"640",1,0.769581056466302
"641",1,0.522735042735043
"642",1,0.47270955165692
"643",1,0.222439478584729
"644",1,0.726428571428571
"645",1,0.967652859960553
"646",1,0.946863799283155
"647",1,0.628349849202929
"648",1,0.970669934640524
"649",1,0.819095477386934
"650",1,0.603651685393259
"651",1,0.969333333333334
"652",1,0.96285140562249
"653",1,0.979618473895583
"654",1,0.981031746031748
"655",1,0.534171322160149
"656",1,0.903232323232323
"657",1,0.87167577413479
"658",1,0.722417572639616
"659",1,0.523611111111111
"660",1,0.54424703891709
"661",1,0.753585271317829
"662",1,0.762295081967213
"663",1,0.924876847290641
"664",1,0.731380370647386
"665",1,0.768458781362007
"666",1,0.558285513135492
"667",1,0.736050724637681
"668",1,0.866014897579143
"669",1,0.347843137254902
"670",1,0.49371610845295
"671",1,0.724161831076724
"672",1,0.816296296296295
"673",1,0.644949494949495
"674",1,0.885635359116022
"675",1,0.732412523020257
"676",1,0.756944444444444
"677",1,0.962271649447713
"678",1,0.776320692794681
"679",1,0.545726495726496
"680",1,0.479896907216495
"681",1,0.217377199852074
"682",1,0.475544334581659
"683",1,0.47319932998325
"684",1,0.269480688450243
"685",1,0.971524064171124
"686",1,0.922750000000001
"687",1,0.64156862745098
"688",1,0.628265107212476
"689",1,0.871129326047359
"690",1,0.829145728643216
"691",1,0.76836111111111
"692",1,0.835294117647058
"693",1,0.488468468468468
"694",1,0.930000000000001
"695",1,0.886531007751937
"696",1,0.58921568627451
"697",1,0.834353741496598
"698",1,0.932481060606061
"699",1,0.790224358974358
"700",1,0.929545454545455
